fold,phase,population,row_type,model,master_seed,member,status,accepted,f1,fn,fp,negative,positive,precision,recall,rejected,rows,tn,tp,coverage,score_scope,support,log_loss,brier,roc_auc,average_precision,undefined_reasons,selected_threshold,selection_available,decision_unavailable_reason,probability_available,acceptance_available,selected_decision_metrics,details,correlation,mean_absolute_difference,reason,fit_id,requested_fit_id,reused,training_support,fit_contract_sha256,model_sha256,fit_seconds,iterations,member_score_note
2023Q3,refit,temporal,paired_sensitivity,sequential_0_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0038150305743755416, ""delete_week_min"": 0.0025435440270706114, ""delta"": 0.0033483078688238696}, ""log_loss"": {""delete_week_max"": 0.009231660392743379, ""delete_week_min"": 0.006094290299770727, ""delta"": 0.007883217406848065}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,sequential_1_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0046393943824788375, ""delete_week_min"": 0.0035658532806277727, ""delta"": 0.004096073855158773}, ""log_loss"": {""delete_week_max"": 0.012592960620771313, ""delete_week_min"": 0.009605023744877223, ""delta"": 0.011189742703442078}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,sequential_1_minus_uniform_1,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0037081577707411763, ""delete_week_min"": 0.002574942464401999, ""delta"": 0.003218332018801849}, ""log_loss"": {""delete_week_max"": 0.009943021047808212, ""delete_week_min"": 0.007164176255063748, ""delta"": 0.008748035273710195}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,sequential_1_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.004462125790380296, ""delete_week_min"": 0.0033683615742480947, ""delta"": 0.0038422926996079633}, ""log_loss"": {""delete_week_max"": 0.012087999817460124, ""delete_week_min"": 0.009045525511863519, ""delta"": 0.010491648617285059}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,sequential_1_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0059923902024927615, ""delete_week_min"": 0.004305999132842909, ""delta"": 0.004950747282998164}, ""log_loss"": {""delete_week_max"": 0.015980486232126917, ""delete_week_min"": 0.011594726020687377, ""delta"": 0.013295636665598756}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_0_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0021120277712675197, ""delete_week_min"": 0.0005839210285860183, ""delta"": 0.0013281055434126833}, ""log_loss"": {""delete_week_max"": 0.005468738549691059, ""delete_week_min"": 0.0015212048233876844, ""delta"": 0.003480404056866671}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_0_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0018437181996462124, ""delete_week_min"": 0.0002488780060391042, ""delta"": 0.0010743243878618728}, ""log_loss"": {""delete_week_max"": 0.00472171406065708, ""delete_week_min"": 0.0006249213707482747, ""delta"": 0.0027823099707096496}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_0_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.002854311316601126, ""delete_week_min"": 0.001330212830622102, ""delta"": 0.002182778971252075}, ""log_loss"": {""delete_week_max"": 0.007244254949435281, ""delete_week_min"": 0.0033207996651039053, ""delta"": 0.00558629801902335}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_1_minus_full,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0011668691991843665, ""delete_week_min"": 0.00048539268126953364, ""delta"": 0.0008777418363569243}, ""log_loss"": {""delete_week_max"": 0.0032369893220260174, ""delete_week_min"": 0.0014872648055940007, ""delta"": 0.0024417074297318855}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_1_minus_weighted_constant,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.0010871637124384237, ""delete_week_min"": 0.00015034965872261943, ""delta"": 0.0006239606808061135}, ""log_loss"": {""delete_week_max"": 0.002828250228862897, ""delete_week_min"": 0.0005909813529545921, ""delta"": 0.0017436133435748638}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,paired_sensitivity,uniform_1_minus_weighted_logistic,,,descriptive_not_confidence_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""brier"": {""delete_week_max"": 0.002358663750035899, ""delete_week_min"": 0.0012316844833056171, ""delta"": 0.0017324152641963156}, ""log_loss"": {""delete_week_max"": 0.006153965498296734, ""delete_week_min"": 0.003286859647310222, ""delta"": 0.004547601391888565}, ""status"": ""descriptive_not_confidence_interval"", ""weekly_support"": [{""negative"": 4001, ""positive"": 1297, ""rows"": 5298, ""week_start_epoch"": 1690761600}, {""negative"": 3877, ""positive"": 1373, ""rows"": 5250, ""week_start_epoch"": 1691366400}, {""negative"": 3516, ""positive"": 1636, ""rows"": 5152, ""week_start_epoch"": 1691971200}, {""negative"": 3581, ""positive"": 1726, ""rows"": 5307, ""week_start_epoch"": 1692576000}, {""negative"": 3854, ""positive"": 1409, ""rows"": 5263, ""week_start_epoch"": 1693180800}, {""negative"": 4000, ""positive"": 1245, ""rows"": 5245, ""week_start_epoch"": 1693785600}, {""negative"": 3781, ""positive"": 1187, ""rows"": 4968, ""week_start_epoch"": 1694390400}, {""negative"": 3913, ""positive"": 1365, ""rows"": 5278, ""week_start_epoch"": 1694995200}, {""negative"": 228, ""positive"": 212, ""rows"": 440, ""week_start_epoch"": 1695600000}], ""weeks"": 9}",,,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04584778763318932,0.12552060292712747,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08368242037593221,0.09912576561627687,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46279190697528255,0.09763333072256795,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04391266998066218,0.10535562573274564,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1573392029871489,0.11150632563355171,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,sequential_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059558519365287714,0.12150322317109241,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_0,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039123464605954075,0.10550824708398253,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_0,0,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15417429422335233,0.11813563648772892,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_0,0,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08103248128109997,0.1267193049356708,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_1,1,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07597372393893587,0.09157889578095388,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_1,1,0-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08535746257749738,0.09394883624475023,,,,,,,,,,
2023Q3,refit,temporal,member_diversity,uniform_1,1,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10640473325891844,0.1024572666665975,,,,,,,,,,
2023Q3,refit,temporal,fit_slot,full,,,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:full,,False,"{""negative"": 259651, ""positive"": 96348, ""rows"": 355999}",1a811569c8048f0608b287ed19fd7bcd5e2ea3955afc5d5b4d8b958c70e32d80,f57823ad78c5885635da65beb205799b3c9769050ebb184731ac9a29f625c346,0.402573,[19],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_0:0,,False,"{""negative"": 381, ""positive"": 131, ""rows"": 512}",c2629a58e5beacb10857ebed3ee2faf85cf889231dcb264fce6b39115082e7fc,d40252b0e0e12df684746d1dd14a058da0d16c709c26ced8a37a6e6db2fff7b5,0.028698,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_0:1,,False,"{""negative"": 361, ""positive"": 151, ""rows"": 512}",b2dfb68794b302d912f1490ff1b42f7269e51e33206f1f8a6527f77230ff4ebc,c59fa716f312887686e654ffa872bb6ca6ac268cb60511f35bd23b9f22df157b,0.026388,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_0:2,,False,"{""negative"": 359, ""positive"": 153, ""rows"": 512}",f795e6755ce2fba81ef0803d5eed4f7eec6877e985e739eecd37ac8032e4fe10,ad5328fdc1e5b28c1e1160e5823dd076f99e5bad24cb8f8faf02b574cbad44c0,0.027536,[32],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:0,,False,"{""negative"": 382, ""positive"": 130, ""rows"": 512}",f9a18e63a51ac660e4bb04f54f5206962f6cd3608e20eb76951d3267a69cf45c,4cb0a018597ce41818d5d12012a4704ea14334ef9855f265db93f437b1ca5af7,0.030288,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:1,,False,"{""negative"": 378, ""positive"": 134, ""rows"": 512}",42d1e75f39ad9d21afde219b953ddabaa31b9c316213aff2bb2834d40bdff4b9,e6518c548eb75cc2f2212b22c5447d76063566015aeacc8fc0933ee01bfd77f2,0.02881,[35],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,sequential_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:sequential_1:2,,False,"{""negative"": 371, ""positive"": 141, ""rows"": 512}",022eb7566c4505deeaa37131b22c7f54afe5af24d39ca4a9f318fa7365e9e0c2,be2ac830c807b5aa6882d583dcded3f0152b3e70563959725fa319fc9c7f1be9,0.04008,[30],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_0,0,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:0,,False,"{""negative"": 394, ""positive"": 118, ""rows"": 512}",1971b9ec9661e36becf9ad17a4d72e705634771b48662972b5986a1cdf0c5b17,1d2608ed637e6f10799b9aa447515db0e5ba435c295d32a60cd415ca465369f8,0.028372,[33],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_0,0,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:1,,False,"{""negative"": 359, ""positive"": 153, ""rows"": 512}",e2bcb2e416cca390c1a72b5c0d08506f63fe9b2f2f72efc1e28bb26b2d749c1e,ceb556759c41ed7d0de1640a0237ecf1ae3e9b591973c014ba29717fadb5e811,0.026976,[29],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_0,0,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_0:2,,False,"{""negative"": 373, ""positive"": 139, ""rows"": 512}",a6ab4eebaf041bc15dde8f3cb3ea7b775287d7f0ffc1f5e266c9bd15faafeb08,f5e411f1b93c63560d935ff25182fe4a7f5276f15d2859f66e174bf52a4eb3f3,0.030488,[36],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_1,1,0,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:0,,False,"{""negative"": 375, ""positive"": 137, ""rows"": 512}",927ab2807ee7ec821d19895db10eda9f70e22f5247b805597c1a9c87ee67eccf,92475595eef7e4251428fc348c990ac027645a5234204f2928e1357719c0c398,0.027363,[27],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_1,1,1,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:1,,False,"{""negative"": 365, ""positive"": 147, ""rows"": 512}",f4c315bee1a1ab3c3571e93651d15149c6667b35ea84a0e3a6c71e8175865994,bd6020000d4473f89634f800f40f9e13beda0fa75d0845d0e16b9fd14256759a,0.027925,[34],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q3,refit,temporal,fit_slot,uniform_1,1,2,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023Q3:refit:temporal:uniform_1:2,,False,"{""negative"": 366, ""positive"": 146, ""rows"": 512}",68bcec1778c7428f2a6f783c32212437e2a5324fe8dedc75b5e5494508344dcc,7f9d6a57c00b92a8a4139ae10dacf7281834d1c9e6519eb390ce11b0b9dc32a1,0.027754,[37],Individual member scores not recorded in frozen JSON; no new calculation from prediction payloads
2023Q4,inner,0.0005,primary,primary_unfiltered,,,available,2174,0.4177583697234352,0,1600,1600,574,0.2640294388224471,1.0,0,2174,0,574,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",,,,,,,,,,,,,,,,,,,,,,,,,,
2023Q4,inner,0.0005,model,full,,,available,266,,,,,,,,2343,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.577075788142382,0.1942915995759211,0.5213991724738676,0.27412550734584346,"{""thresholds.0.4.precision"": ""no_signals"", ""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,2609,2609,"{""accepted"": 226, ""f1"": 0.1375, ""fn"": 519, ""fp"": 171, ""negative"": 1600, ""positive"": 574, ""precision"": 0.24336283185840707, ""recall"": 0.09581881533101046, ""rejected"": 1948, ""rows"": 2174, ""tn"": 1429, ""tp"": 55}",,,,,,,,,,,,,
2023Q4,inner,0.0005,model,sequential_0,0,,available,729,,,,,,,,1880,,,,"{""all_outcomes"": {""ambiguous"": 131, ""causally_ineligible"": 26647, ""censored"": 2499, ""no_primary_signal"": 8465, ""stop_loss"": 33805, ""take_profit"": 12478}, ""causal_eligible"": 2609, ""causal_reasons"": {"""": 49279, ""insufficient_history"": 34746}, ""eligible_outcomes"": {""ambiguous"": 10, ""censored"": 168, ""stop_loss"": 1791, ""take_profit"": 640}, ""metric_rows"": 2174, ""openings"": 84025, ""primary_accepted"": 2609, ""primary_event"": 3780, ""primary_reasons"": {""no_momentum"": 560, ""primary_history"": 7905, ""signal"": 75560}, ""primary_signals"": 75560}",conclusive_metric_rows,"{""negative"": 1600, ""positive"": 574, ""rows"": 2174}",0.5815230804618919,0.1961922772820005,0.5201306620209059,0.26814214874680775,"{""thresholds.0.5.precision"": ""no_signals""}",0.3,True,,2609,2609,"{""accepted"": 588, ""f1"": 0.27882960413080893, ""fn"": 412, ""fp"": 426, ""negative"": 1600, ""positive"": 574, ""precision"": 0.2755102040816326, ""recall"": 0.28222996515679444, ""rejected"": 1586, ""rows"": 2174, ""tn"": 1174, ""tp"": 162}",,,,,,,,,,,,,
